ParentCommit	ChildCommit	Comment
3442f295e692eb2765ee3a641a83fea032314bbc	e94a439496d9868ec3a17190f82861ec38e22141	performance optimization  added more sql indexes  
11b2fc1829d687ab02591162044d0f4c6d2c9eeb	11b2fc1829d687ab02591162044d0f4c6d2c9eeb	minor refactoring of  allow a store owner to associate product image for product variant attribute values  
11b2fc1829d687ab02591162044d0f4c6d2c9eeb	be5b58d9d5a65a1e771486467b3c61f43e4c2d48	finished  allow a store owner to associate product image for product variant attribute values  
11b2fc1829d687ab02591162044d0f4c6d2c9eeb	2110e649e4cd62ea95e97c326f75baf3f4defdcb	further changes on  allow a store owner to associate product image for product variant attribute values   
0246d09e4e1b2a0da1fa82c9ed19eba84db590cb	0246d09e4e1b2a0da1fa82c9ed19eba84db590cb	upgrade script minor changes 
0246d09e4e1b2a0da1fa82c9ed19eba84db590cb	873bc4a979cc3aaa1ac1ee526f69b89b5e81ab50	minor upgrade script changes 
66a5c6ba1f84f924f004f207288324389ffa2abf	66a5c6ba1f84f924f004f207288324389ffa2abf	display a  view  link for some products grid  further changes  
66a5c6ba1f84f924f004f207288324389ffa2abf	568a298a72c782893bb04a93454451a1143c4a30	display a  view  link for some products grid 
ae8e8b826de318e7347bcb0b8452e095d67c0503	ae8e8b826de318e7347bcb0b8452e095d67c0503	further changes on the upgrade script to the new product product variant logic  display a parent  grouped  associated product on a product details page  
ae8e8b826de318e7347bcb0b8452e095d67c0503	afdc7dac30385d67e8e1ff27966a653c247fc79d	further changes on the upgrade script to the new product product variant logic  
c36a18cd47c48f2511ea9bdec58dc7ad1c66fe53	c36a18cd47c48f2511ea9bdec58dc7ad1c66fe53	further changes on  allow a store owner to associate product image for product variant attribute values   added support for  mediasettings defaultpicturezoomenabled  setting enabled  
c36a18cd47c48f2511ea9bdec58dc7ad1c66fe53	2110e649e4cd62ea95e97c326f75baf3f4defdcb	further changes on  allow a store owner to associate product image for product variant attribute values   
78d85573e10ad4d4885543d1c73d059bad98f84e	78d85573e10ad4d4885543d1c73d059bad98f84e	further changes on new product product variant logic  
78d85573e10ad4d4885543d1c73d059bad98f84e	afdc7dac30385d67e8e1ff27966a653c247fc79d	further changes on the upgrade script to the new product product variant logic  
1a2a448c86f788c61dcfc394ec3549406436bcd6	1a2a448c86f788c61dcfc394ec3549406436bcd6	further changes on the upgrade script to the new product product variant logic  move product variant pictures  
1a2a448c86f788c61dcfc394ec3549406436bcd6	afdc7dac30385d67e8e1ff27966a653c247fc79d	further changes on the upgrade script to the new product product variant logic  
0ee14b4fd54293cde5ee5b0843642e7b6ac49fb1	0ee14b4fd54293cde5ee5b0843642e7b6ac49fb1	further changes on the new more user friendly product product variant logic  remove redundant code 
0ee14b4fd54293cde5ee5b0843642e7b6ac49fb1	71db6178b0722baba66a52607cfa31de9742139f	further changes on the new more user friendly product product variant logic    hg   branch   new product logic 
de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	minor refactoring    hg   branch   new product logic 
de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	ef46cd1bc309c44ba0344f37c6101331ce2799d1	source code minor refactoring    hg   branch   new product logic 
de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	ac6d6dcbaaf7ef3f9e481aca1acaa5ade47cc219	refactoring of product templates    hg   branch   new product logic 
de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	5e34432b524f438c07ef70434ae1deba4351ce90	refactoring of product templates    hg   branch   new product logic 
de5b5f5e62151f6eb25e594d5ff0544f6f5b96c0	ecb95eb440cce9a8da8139aa63b164c3045611da	minor refactoring    hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	30113d1b86c80b78fd8bffe14852ab98d305249c	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	cc7144a3eca8f5a75dacbadbe1d7fd4d38047c60	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	08d791f22e7482dd85ecb89eb2baeeee54fd039b	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	b78f9a3eb7c7bfdf657d3a3891ba5b7db6405b96	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	947a8d6ae4c16a2b9ef865a94122c094fedb50e6	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	9d6f08e40374d00393a4e5ad6e6fcc7ae49d9291	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	94a5a8e6ffb3700e3f370b135d3f0aa57b2c50c1	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	cc1b554ede80141cee2f18910c54b3dfd5a677cb	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	e19638a99b6177c663a0ff4efd6968f08a626765	further changes on the new more user friendly product product variant logic   todo  a lot of work       hg   branch   new product logic 
e58ba5d4a921d73bdfe6051b0d6082fcfaf26ae6	71db6178b0722baba66a52607cfa31de9742139f	further changes on the new more user friendly product product variant logic    hg   branch   new product logic 
ae0a1a73cf892e804aa555a648f2aab309031438	ae0a1a73cf892e804aa555a648f2aab309031438	added one more  installation  language pack  slovak   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	203ad063c45fd91b7f05d2ce6043a6f49989415d	added one more  installation  language pack  vietnamese    important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	89a02fedda079bf532d0a55809abb5358897d0e5	added one more  installation  language pack  japanese   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	289e24eb6e705730afdb636941842af568e11202	added one more  installation  language pack  icelandic   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	56e97d68eae2fc36779837515cfbd67954024043	added one more  installation  language pack  german   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	d4cf69b3e9dec12a8bf720e84fd05f5d971755c1	added one more  installation  language pack  romanian   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	0052f0793a9481642b93fe9541465f586cb153d8	added one more  installation  language pack  hungarian   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	3b9851f0666824c436a5affa1218254602510062	added one more  installation  language pack  lithuanian   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	21ac9d76517cc977ee3c6338958981b03f7e165f	added one more  installation  language pack  arabic   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	5e9f51a3db11ecbec246bea2f0921b66b41a6b85	added one more  installation  language pack  swedish   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	6a7cc6efa337b510b5ffb580ff6dcb9cb0666eca	added one more  installation  language pack  dutch   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	5ab5485503a99a26b0196051cb64811e5ee5ef8c	updated urdu  installation  language pack important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	9f29fe7c215c8004b2d285d8c5e1630c05db9f2a	added one more  installation  language pack  urdu   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	84b985a37c61701b7b3771db9b2db1dd60889f92	added one more  installation  language pack  bosnian   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	1c47f3f11d6a4cb063d74fc7dc3b7a6b34ed9319	added one more  installation  language pack  croatian   important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	1240ba9361501db27d403b0ef03997773622367c	uploaded a new hebrew  installation  language pack important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	d2a5eec407a5c9a62ab63f678e68aa3974ae5301	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	1534e0d1e9258766a3e05ac6f804f3efe6ff3365	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	b6ad38b5595537922d4d1d62dd120c92cf6f68f8	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	31fc36055da487b9cee6972975dd803dc5d32456	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	b863212a2ad9b11034869b72982390ee16f19e9b	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	c05afbb71a885c7d1513e2f1a319e918242b840f	added one more  installation  language pack  important note  please share language packs  only 46 resources  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
ae0a1a73cf892e804aa555a648f2aab309031438	8c7266ea52c2992919f970dab11dbea6cbb92dd1	added 7 new  installation  language packs   important note  please share language packs  46 resource  for your languages  they will be included in the official releases  find more info on our forums   http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	d28821e49e96fdf32aa732ba4e6e7b43772cde15	further html and css refactoring  
d28821e49e96fdf32aa732ba4e6e7b43772cde15	afd53b67a28f43d2fe19a770815d6f9755489b78	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	d5057f0e2b6f9042b79956aa7b64b2c27212202f	further html and css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	927d2485527b2378e1fbf8c68f7213510e9e44db	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	fe9a98ebb4b122dac5bfdc69bc776002a4556c10	further html css refactoring  
d28821e49e96fdf32aa732ba4e6e7b43772cde15	5cda983b8b04dab5d6c86a878a16cf8c67eefeec	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	ed966a01e683a67ba34b49f61da317052963049e	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	4b42a1f40d3a888c640bb067c9b38e0b705d52cf	further html and css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	fa814643d9c065e88732b3a25301ed6ed097b512	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	78c5954ddfc637f4cc502915d670caf410bcfbc7	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	208f76954fbf93688fd7ebea4e8ed96ebb7ba4ce	further html css refactoring  
d28821e49e96fdf32aa732ba4e6e7b43772cde15	76ff657498e186e75671efaa78d6d9da155fd313	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	8d0221a9974802422752c793bfde85ce09fe3057	further html css refactoring 
d28821e49e96fdf32aa732ba4e6e7b43772cde15	bd730b1404a0509ec7cfaf008478c6fe04f2ea05	further html css refactoring 
